precise_ID,sample_id,study,project,condition,rep_id,Biological Replicates,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,Time in phase [h],Growth Rate (1/hr),CTR [mol/h],D-glucose consumed [cmol],OD [-],base volume [ml],citrate [mmol/L],pyruvate [mmol/L],succinate [mmol/L],formate [mmol/L],lactate [mmol/L],ethanol [mmol/L],Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,DOI,GEO,Published,SRX,Run,LibraryLayout,Platform,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_replicate_correlations
minicoli_013,minicoli__minE_fruc__2,Minicoli,minicoli,minE_fruc,2,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE_fruc,TRUE
minicoli_014,minicoli__minE_glc__1,Minicoli,minicoli,minE_glc,1,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE_glc,TRUE
minicoli_015,minicoli__minE_glc__2,Minicoli,minicoli,minE_glc,2,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE_glc,TRUE
minicoli_016,minicoli__minE_glyc__1,Minicoli,minicoli,minE_glyc,1,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE_glyc,TRUE
minicoli_017,minicoli__minE_glyc__2,Minicoli,minicoli,minE_glyc,2,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE_glyc,TRUE
minicoli_018,minicoli__minE_Fe_starve__1,Minicoli,minicoli,minE_Fe_starve,1,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE_Fe_starve,TRUE
minicoli_019,minicoli__minE_Fe_starve__2,Minicoli,minicoli,minE_Fe_starve,2,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE_Fe_starve,TRUE
minicoli_020,minicoli__minE_LB__1,Minicoli,minicoli,minE_LB,1,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE_LB,TRUE
minicoli_021,minicoli__minE_LB__2,Minicoli,minicoli,minE_LB,2,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE_LB,TRUE
minicoli_022,minicoli__minE_N_starve__1,Minicoli,minicoli,minE_N_starve,1,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE_N_starve,TRUE
minicoli_023,minicoli__minE_N_starve__2,Minicoli,minicoli,minE_N_starve,2,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE_N_starve,TRUE
minicoli_024,minicoli__minE_osm__1,Minicoli,minicoli,minE_osm,1,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE_osm,TRUE
minicoli_025,minicoli__minE_osm__2,Minicoli,minicoli,minE_osm,2,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE_osm,TRUE
minicoli_026,minicoli__minE_ph5__1,Minicoli,minicoli,minE_ph5,1,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE_ph5,TRUE
minicoli_027,minicoli__minE_ph5__2,Minicoli,minicoli,minE_ph5,2,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE_ph5,TRUE
minicoli_028,minicoli__minE-pyr__1,Minicoli,minicoli,minE-pyr,1,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE-pyr,TRUE
minicoli_029,minicoli__minE-pyr__2,Minicoli,minicoli,minE-pyr,2,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE-pyr,TRUE
minicoli_030,minicoli__minE_sorb__1,Minicoli,minicoli,minE_sorb,1,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE_sorb,TRUE
minicoli_031,minicoli__minE_sorb__2,Minicoli,minicoli,minE_sorb,2,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE_sorb,TRUE
minicoli_032,minicoli__minE_urid__1,Minicoli,minicoli,minE_urid,1,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE_urid,TRUE
minicoli_033,minicoli__minE_urid__2,Minicoli,minicoli,minE_urid,2,2,,Escherichia coli DGF,DGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:minE_urid,TRUE
minicoli_034,minicoli__W3110_cyt__1,Minicoli,minicoli,W3110_cyt,1,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_cyt,TRUE
minicoli_035,minicoli__W3110_cyt__2,Minicoli,minicoli,W3110_cyt,2,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_cyt,TRUE
minicoli_038,minicoli__W3110_glc__1,Minicoli,minicoli,W3110_glc,1,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_glc,TRUE
minicoli_039,minicoli__W3110_glc__2,Minicoli,minicoli,W3110_glc,2,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_glc,TRUE
minicoli_040,minicoli__W3110_glyc__1,Minicoli,minicoli,W3110_glyc,1,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_glyc,TRUE
minicoli_041,minicoli__W3110_glyc__2,Minicoli,minicoli,W3110_glyc,2,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_glyc,TRUE
minicoli_042,minicoli__W3110_Fe_starve__1,Minicoli,minicoli,W3110_Fe_starve,1,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_Fe_starve,TRUE
minicoli_043,minicoli__W3110_Fe_starve__2,Minicoli,minicoli,W3110_Fe_starve,2,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_Fe_starve,TRUE
minicoli_044,minicoli__W3110_LB__1,Minicoli,minicoli,W3110_LB,1,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_LB,TRUE
minicoli_045,minicoli__W3110_LB__2,Minicoli,minicoli,W3110_LB,2,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_LB,TRUE
minicoli_046,minicoli__W3110_N_starve__1,Minicoli,minicoli,W3110_N_starve,1,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_N_starve,TRUE
minicoli_047,minicoli__W3110_N_starve__2,Minicoli,minicoli,W3110_N_starve,2,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_N_starve,TRUE
minicoli_048,minicoli__W3110_osm__1,Minicoli,minicoli,W3110_osm,1,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_osm,TRUE
minicoli_049,minicoli__W3110_osm__2,Minicoli,minicoli,W3110_osm,2,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_osm,TRUE
minicoli_050,minicoli__W3110_ph5__1,Minicoli,minicoli,W3110_ph5,1,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_ph5,TRUE
minicoli_051,minicoli__W3110_ph5__2,Minicoli,minicoli,W3110_ph5,2,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_ph5,TRUE
minicoli_052,minicoli__W3110_pyr__1,Minicoli,minicoli,W3110_pyr,1,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_pyr,TRUE
minicoli_053,minicoli__W3110_pyr__2,Minicoli,minicoli,W3110_pyr,2,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_pyr,TRUE
minicoli_054,minicoli__W3110_sorb__1,Minicoli,minicoli,W3110_sorb,1,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_sorb,TRUE
minicoli_055,minicoli__W3110_sorb__2,Minicoli,minicoli,W3110_sorb,2,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_sorb,TRUE
minicoli_056,minicoli__W3110_urid__1,Minicoli,minicoli,W3110_urid,1,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_urid,TRUE
minicoli_057,minicoli__W3110_urid__2,Minicoli,minicoli,W3110_urid,2,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_urid,TRUE
minicoli_058,minicoli__W3110_WT_glc__1,Minicoli,minicoli,W3110_WT_glc,1,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_WT_glc,TRUE
minicoli_059,minicoli__W3110_WT_glc__2,Minicoli,minicoli,W3110_WT_glc,2,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_WT_glc,TRUE
minicoli_060,minicoli__W3110_WT_osm__1,Minicoli,minicoli,W3110_WT_osm,1,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_WT_osm,TRUE
minicoli_061,minicoli__W3110_WT_osm__2,Minicoli,minicoli,W3110_WT_osm,2,2,,Escherichia coli K-12 W3110,W3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minicoli:W3110_WT_osm,TRUE
SF_0001,DDB-I_SF_S1-001_A3,DDB-I_SF_S1-001,ddb-i_sf_s1-001,[DDB_ctrl]_[MG1655_WT]_[SF]_[A],3,9,29/10/2020,Escherichia coli K-12 MG1655,DDB8,M9,glucose(4),NH4Cl(1),O2,M9,,30,6.5,,Shake-Flask,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb-i_sf_s1-001:[DDB_ctrl]_[MG1655_WT]_[SF]_[A],TRUE
SF_0002,DDB-I_SF_S1-001_A4_RNAseq,DDB-I_SF_S1-001,ddb-i_sf_s1-001,[DDB_ctrl]_[MG1655_WT]_[SF]_[A],4,9,13/11/2020,Escherichia coli K-12 MG1655,DDB8,M9,glucose(4),NH4Cl(1),O2,M9,,30,6.5,,Shake-Flask,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb-i_sf_s1-001:[DDB_ctrl]_[MG1655_WT]_[SF]_[A],TRUE
SF_0003,DDB-I_SF_S1-001_A5_RNAseq,DDB-I_SF_S1-001,ddb-i_sf_s1-001,[DDB_ctrl]_[MG1655_WT]_[SF]_[A],5,9,19/11/2020,Escherichia coli K-12 MG1655,DDB8,M9,glucose(4),NH4Cl(1),O2,M9,,30,6.5,,Shake-Flask,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb-i_sf_s1-001:[DDB_ctrl]_[MG1655_WT]_[SF]_[A],TRUE
SF_0004,DDB-I_SF_S1-001_A6_RNAseq,DDB-I_SF_S1-001,ddb-i_sf_s1-001,[DDB_ctrl]_[MG1655_WT]_[SF]_[A],6,9,26/11/2020,Escherichia coli K-12 MG1655,DDB8,M9,glucose(4),NH4Cl(1),O2,M9,,30,6.5,,Shake-Flask,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb-i_sf_s1-001:[DDB_ctrl]_[MG1655_WT]_[SF]_[A],TRUE
SF_0005,DDB-I_SF_S1-001_A4_RNAseq2,DDB-I_SF_S1-001,ddb-i_sf_s1-001,[DDB_ctrl]_[MG1655_WT]_[SF]_[A],4,9,11/12/2020,Escherichia coli K-12 MG1655,DDB8,M9,glucose(4),NH4Cl(1),O2,M9,,30,6.5,,Shake-Flask,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb-i_sf_s1-001:[DDB_ctrl]_[MG1655_WT]_[SF]_[A],TRUE
SF_0006,DDB-I_SF_S1-001_A8_RNAseq,DDB-I_SF_S1-001,ddb-i_sf_s1-001,[DDB_ctrl]_[MG1655_WT]_[SF]_[A],8,9,01/03/2021,Escherichia coli K-12 MG1655,DDB8,M9,glucose(4),NH4Cl(1),O2,M9,,30,6.5,,Shake-Flask,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb-i_sf_s1-001:[DDB_ctrl]_[MG1655_WT]_[SF]_[A],TRUE
SF_0007,DDB-I_SF_S1-001_A7_RNA_seq,DDB-I_SF_S1-001,ddb-i_sf_s1-001,[DDB_ctrl]_[MG1655_WT]_[SF]_[A],7,9,20/05/2021,Escherichia coli K-12 MG1655,DDB8,M9,glucose(4),NH4Cl(1),O2,M9,,30,6.5,,Shake-Flask,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb-i_sf_s1-001:[DDB_ctrl]_[MG1655_WT]_[SF]_[A],TRUE
SF_0008,DDB-I_SF_S1-001_B6_RNAseq_Control_1,DDB-I_SF_S1-001,ddb-i_sf_s1-001,[DDB_ctrl]_[BW25113_WT]_[SF]_[B],6,8,23/09/2021,Escherichia coli BW25113,DDB7,M9,glucose(4),NH4Cl(1),O2,M9,,30,6.5,,Shake-Flask,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb-i_sf_s1-001:[DDB_ctrl]_[BW25113_WT]_[SF]_[B],TRUE
SF_0009,DDB-I_SF_S1-001_B6_RNAseq,DDB-I_SF_S1-001,ddb-i_sf_s1-001,[DDB_ctrl]_[BW25113_WT]_[SF]_[B],6,8,23/09/2021,Escherichia coli BW25113,DDB7,M9,glucose(4),NH4Cl(1),O2,M9,,30,6.5,,Shake-Flask,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb-i_sf_s1-001:[DDB_ctrl]_[BW25113_WT]_[SF]_[B],TRUE
SF_0010,DDB-I_SF_S1-001_B6_RNAseq_Control_2,DDB-I_SF_S1-001,ddb-i_sf_s1-001,[DDB_ctrl]_[BW25113_WT]_[SF]_[B],6,8,23/09/2021,Escherichia coli BW25113,DDB7,M9,glucose(4),NH4Cl(1),O2,M9,,30,6.5,,Shake-Flask,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb-i_sf_s1-001:[DDB_ctrl]_[BW25113_WT]_[SF]_[B],TRUE
SF_0011,DDB_SF_S1-001_B7_RNAseq__3,DDB-I_SF_S1-001,ddb-i_sf_s1-001,[DDB_ctrl]_[BW25113_WT]_[SF]_[B],7,8,02/11/2021,Escherichia coli BW25113,DDB7,M9,glucose(4),NH4Cl(1),O2,M9,,30,6.5,,Shake-Flask,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb-i_sf_s1-001:[DDB_ctrl]_[BW25113_WT]_[SF]_[B],TRUE
SF_0012,DDB_SF_S1-001_B7_RNAseq__2,DDB-I_SF_S1-001,ddb-i_sf_s1-001,[DDB_ctrl]_[BW25113_WT]_[SF]_[B],7,8,02/11/2021,Escherichia coli BW25113,DDB7,M9,glucose(4),NH4Cl(1),O2,M9,,30,6.5,,Shake-Flask,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb-i_sf_s1-001:[DDB_ctrl]_[BW25113_WT]_[SF]_[B],TRUE
SF_0013,DDB_SF_S1-001_B7_RNAseq__1,DDB-I_SF_S1-001,ddb-i_sf_s1-001,[DDB_ctrl]_[BW25113_WT]_[SF]_[B],7,8,02/11/2021,Escherichia coli BW25113,DDB7,M9,glucose(4),NH4Cl(1),O2,M9,,30,6.5,,Shake-Flask,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb-i_sf_s1-001:[DDB_ctrl]_[BW25113_WT]_[SF]_[B],TRUE
SF_0014,DDB_I_SF_S1_001_B2,DDB-I_SF_S1-001,ddb-i_sf_s1-001,[DDB_ctrl]_[BW25113_WT]_[SF]_[B],2,8,21/02/2022,Escherichia coli K-12 MG1655,DDB8,M9,glucose(4),NH4Cl(1),O2,M9,,30,6.5,,Shake-Flask,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb-i_sf_s1-001:[DDB_ctrl]_[BW25113_WT]_[SF]_[B],TRUE
SF_0015,DDB_I_SF_S1_001_A1,DDB-I_SF_S1-001,ddb-i_sf_s1-001,[DDB_ctrl]_[MG1655_WT]_[SF]_[A],1,9,21/02/2022,Escherichia coli K-12 MG1655,DDB8,M9,glucose(4),NH4Cl(1),O2,M9,,30,6.5,,Shake-Flask,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb-i_sf_s1-001:[DDB_ctrl]_[MG1655_WT]_[SF]_[A],TRUE
SF_0016,DDB_I_SF_S1_001_B1,DDB-I_SF_S1-001,ddb-i_sf_s1-001,[DDB_ctrl]_[BW25113_WT]_[SF]_[B],1,8,21/02/2022,Escherichia coli K-12 MG1655,DDB8,M9,glucose(4),NH4Cl(1),O2,M9,,30,6.5,,Shake-Flask,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb-i_sf_s1-001:[DDB_ctrl]_[BW25113_WT]_[SF]_[B],TRUE
DDB_0001,DDB_PD_001_RNA_5,DDB_PD_001_AMBR,ddb_pd_001,[DDB_PD_001]_[HMP3427]_[Batch]_[5h],1,3,13/02/2020,Escherichia coli HMP30,HMP3427,DDB_BM_001_Kan,glucose(4),NH4Cl(1),O2,DDB_TM_001_Kan,,30,6.5,,AMBR,5,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_001:[DDB_PD_001]_[HMP3427]_[Batch]_[5h],TRUE
DDB_0002,DDB_PD_001_RNA_6,DDB_PD_001_AMBR,ddb_pd_001,[DDB_PD_001]_[HMP3427]_[Batch]_[5h],2,3,13/02/2020,Escherichia coli HMP30,HMP3427,DDB_BM_001_Kan,glucose(4),NH4Cl(1),O2,DDB_TM_001_Kan,,30,6.5,,AMBR,5,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_001:[DDB_PD_001]_[HMP3427]_[Batch]_[5h],TRUE
DDB_0003,DDB_PD_001_RNA_8,DDB_PD_001_AMBR,ddb_pd_001,[DDB_PD_001]_[HMP3427]_[Batch]_[5h],3,3,13/02/2020,Escherichia coli HMP30,HMP3427,DDB_BM_001_Kan,glucose(4),NH4Cl(1),O2,DDB_TM_001_Kan,,30,6.5,,AMBR,5,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_001:[DDB_PD_001]_[HMP3427]_[Batch]_[5h],TRUE
DDB_0004,DDB_PD_001_RNA_14,DDB_PD_001_AMBR,ddb_pd_001,[DDB_PD_001]_[HMP3427]_[Fed-batch]_[16h],1,2,13/02/2020,Escherichia coli HMP30,HMP3427,DDB_BM_001_Kan,glucose(4),NH4Cl(1),O2,DDB_TM_001_Kan,,30,6.5,,AMBR,16,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,FALSE,TRUE,TRUE,ddb_pd_001:[DDB_PD_001]_[HMP3427]_[Fed-batch]_[16h],TRUE
DDB_0005,DDB_PD_001_RNA_20,DDB_PD_001_AMBR,ddb_pd_001,[DDB_PD_001]_[HMP3427]_[Fed-batch]_[16h],2,2,13/02/2020,Escherichia coli HMP30,HMP3427,DDB_BM_001_Kan,glucose(4),NH4Cl(1),O2,DDB_TM_001_Kan,,30,6.5,,AMBR,16,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_001:[DDB_PD_001]_[HMP3427]_[Fed-batch]_[16h],TRUE
DDB_0006,DDB_PD_001_RNA_13,DDB_PD_001_AMBR,ddb_pd_001,[DDB_PD_001]_[HMP3427]_[Fed-batch]_[72h],1,2,13/02/2020,Escherichia coli HMP30,HMP3427,DDB_BM_001_Kan,glucose(4),NH4Cl(1),O2,DDB_TM_001_Kan,,30,6.5,,AMBR,72,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,FALSE,TRUE,TRUE,ddb_pd_001:[DDB_PD_001]_[HMP3427]_[Fed-batch]_[72h],TRUE
DDB_0007,DDB_PD_001_RNA_19,DDB_PD_001_AMBR,ddb_pd_001,[DDB_PD_001]_[HMP3427]_[Fed-batch]_[72h],2,2,13/02/2020,Escherichia coli HMP30,HMP3427,DDB_BM_001_Kan,glucose(4),NH4Cl(1),O2,DDB_TM_001_Kan,,30,6.5,,AMBR,72,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,FALSE,TRUE,TRUE,ddb_pd_001:[DDB_PD_001]_[HMP3427]_[Fed-batch]_[72h],TRUE
DDB_0008,DDB_PD_001_RNA_3,DDB_PD_001_AMBR,ddb_pd_001,[DDB_PD_001]_[HMP3397]_[Batch]_[5h],1,2,13/02/2020,Escherichia coli HMP30,HMP3397,DDB_BM_001_Kan,glucose(4),NH4Cl(1),O2,DDB_TM_001_Kan,,30,6.5,,AMBR,5,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_001:[DDB_PD_001]_[HMP3397]_[Batch]_[5h],TRUE
DDB_0009,DDB_PD_001_RNA_4,DDB_PD_001_AMBR,ddb_pd_001,[DDB_PD_001]_[HMP3397]_[Batch]_[5h],2,2,13/02/2020,Escherichia coli HMP30,HMP3397,DDB_BM_001_Kan,glucose(4),NH4Cl(1),O2,DDB_TM_001_Kan,,30,6.5,,AMBR,5,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_001:[DDB_PD_001]_[HMP3397]_[Batch]_[5h],TRUE
DDB_0010,DDB_PD_001_RNA_12,DDB_PD_001_AMBR,ddb_pd_001,[DDB_PD_001]_[HMP3397]_[Fed-batch]_[16h],1,2,13/02/2020,Escherichia coli HMP30,HMP3397,DDB_BM_001_Kan,glucose(4),NH4Cl(1),O2,DDB_TM_001_Kan,,30,6.5,,AMBR,16,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,FALSE,TRUE,TRUE,ddb_pd_001:[DDB_PD_001]_[HMP3397]_[Fed-batch]_[16h],TRUE
